청,서,지구대파출소,X좌표,Y좌표,주소
전남청,담양경찰서,고서파출소,126.972713,35.22341,전남 담양군 고서면 동운길 1622(동운리 1622)
전남청,담양경찰서,금성파출소,127.0264764,35.3439544,전남 담양군 금성면 석현길 77-5(석현리 77-5)
전남청,담양경찰서,담양경찰서,126.982975,35.3097417,전남 담양군 담양읍 백동리350
전남청,담양경찰서,대전파출소,126.8883625,35.276825,전남 담양군 대전면 대치길 864-3(대치리 864-3)
전남청,담양경찰서,수북파출소,126.929575,35.3019583,전남 담양군 수북면 수북길 134(수북리 134)
전남청,담양경찰서,중앙파출소,126.9822812,35.3196815,전남 담양군 담양읍 천변로 2-1(천변리 2-1)
전남청,담양경찰서,창평파출소,127.0181375,35.2391929,전남 담양군 창평면 창평길 74-1(창평리 74-1)
전남청,목포경찰서,가거파출소,125.1266914,34.0524334,전남 신안군 흑산면 가거도길38-1(가거도리 136)
전남청,목포경찰서,도초파출소,125.9545184,34.7025232,전남 신안군 도초면 서남문로1523(수항리 1472)
전남청,목포경찰서,목포경찰서,126.3980112,34.7984649,전남 목포시 용해동 354
전남청,목포경찰서,부주파출소,126.4473371,34.8108884,전남 목포시 옥암동 1249-1
전남청,목포경찰서,비금파출소,125.927463,34.755625,전남 신안군 비금면 읍동길39(덕산리 85)
전남청,목포경찰서,산정파출소,126.3847379,34.8043665,전남 목포시 산정동 178-5
전남청,목포경찰서,삼학파출소,126.4007743,34.7873774,전남 목포시 삼학로145(산정동 1374-6)
전남청,목포경찰서,상동파출소,126.4166,34.810125,전남 목포시 영산로 495-1(상동 155-1)
전남청,목포경찰서,신의파출소,126.0898459,34.5852456,전남 신안군 신의면 상동길31(상태동리 82)
전남청,목포경찰서,안좌파출소,126.126925,34.754583,전남 신안군 안좌면 동부길832(읍동리 1110)
전남청,목포경찰서,암태파출소,126.1140628,34.829692,전남 신안군 암태면 중부로1827-2(단고리 23)
전남청,목포경찰서,압해파출소,126.3148305,34.8646335,전남 신안군 압해면 압해로864(학교리 621)
전남청,목포경찰서,역전파출소,126.3857756,34.7904184,전남 목포시 영산로88-1(호남동 482)
전남청,목포경찰서,연동파출소,126.39435,34.8036917,전남 목포시 영산로229(용당동 1044-9)
전남청,목포경찰서,용당파출소,126.3961116,34.8121989,전남 목포시 양을로239(용해동 819-2)
전남청,목포경찰서,이로파출소,126.4164139,34.8086167,전남 목포시 상동 145-1
전남청,목포경찰서,임자파출소,126.111225,35.0847654,전남 신안군 임자면 진리길1(진리 465-1)
전남청,목포경찰서,자은파출소,126.0441806,34.8866689,전남 신안군 자은면 구영2길71(구영리 126-8)
전남청,목포경찰서,장산파출소,126.1493389,34.643358,전남 신안군 장산면 도창로365(도창리 669-2)
전남청,목포경찰서,죽교파출소,126.371725,34.8010583,전남 목포시 북항로195(죽교동 580-5)
전남청,목포경찰서,중앙파출소,126.3798136,34.794551,전남 목포시 남교동 11-4
전남청,목포경찰서,증도파출소,126.138,35.002025,전남 신안군 증도면 증도길208(증동리 1789)
전남청,목포경찰서,지도파출소,126.2079234,35.0608913,전남 신안군 지도읍 읍내길79(읍내리 178)
전남청,목포경찰서,팔금파출소,126.14265,34.782442,전남 신안군 팔금면 탑목개길149(읍리 347)
전남청,목포경찰서,하당지구대,126.4190973,34.7987011,전남 목포시 하당로60(상동 959-1)
전남청,목포경찰서,하의파출소,126.0367254,34.6061345,전남 신안군 하의면 곰실길19(웅곡리 220)
전남청,목포경찰서,흑산파출소,125.4454675,34.6853848,전남 신안군 흑산면 예리1길80-4(예리 181-1)
전남청,무안경찰서,남악지구대,126.4769625,34.8118167,전남 무안군 삼향읍  남악5로 72번길 19-103(남악리)
전남청,무안경찰서,무안경찰서,126.4769247,34.9869973,전남 무안군 무안읍 성남리 218-1
전남청,무안경찰서,승달파출소,126.47365,34.9884721,전남 무안군 무안읍 면성1길 38-11(성내리)
전남청,무안경찰서,일로파출소,126.4926016,34.8496711,전남 무안군 일로읍 일로로 55(월암리 188-3)
전남청,무안경찰서,청계파출소,126.430481,34.9102647,전남 무안군 청계면 영산로 169-6(호남동)
전남청,무안경찰서,해제파출소,126.2968012,35.1138869,전남 무안군 해제면 양간로 85(양매리 898-8)
전남청,무안경찰서,현경파출소,126.4100302,35.0214666,전남 무안군 현경면 현해로 106(외반리 547-0)
전남청,보성경찰서,겸백파출소,127.1527775,34.8288926,전남 보성군 겸백면 충의로 2466(석호리 460-5)
전남청,보성경찰서,미력파출소,127.0875093,34.8001454,전남 보성군 미력면 송재로 593(도개리 671-1)
전남청,보성경찰서,벌교파출소,127.3443966,34.8447608,전남 보성군 벌교읍 채동선로 254(벌교리 872)
전남청,보성경찰서,보성경찰서,127.0819243,34.7701007,전남 보성군 보성읍 보성리 738-2
전남청,보성경찰서,복내파출소,127.1322903,34.892378,전남 보성군 복내면 송재로 1812(복내리 152-33)
전남청,보성경찰서,예당파출소,127.2008117,34.7802416,전남 보성군 득량면 예당길 181(예당리 429)
전남청,보성경찰서,읍내파출소,127.0819607,34.7671497,전남 보성군 보성읍 현충로 92-28(용문리 227-13)
전남청,보성경찰서,조성파출소,127.2449944,34.8075304,전남 보성군 조성면 조성로 95(조성리 893)
전남청,보성경찰서,회천파출소,127.0917815,34.6729147,전남 보성군 회천면 남부 관광로 2323-1(동율리 804-1)
전남청,순천경찰서,금당지구대,127.5272625,34.9471013,전남 순천시 해룡면  기적의도서관 2길(상삼리 666-3)
전남청,순천경찰서,낙안파출소,127.3444825,34.9068387,전남 순천시 낙안면 조정래길 776(동내리 476-4)
전남청,순천경찰서,남도파출소,127.4901181,34.9355963,전남 순천시 지현길 21(오천동 862-1)
전남청,순천경찰서,남문파출소,127.488168,34.9471447,전남 순천시 남파옆길 1(장천동 28-9)
전남청,순천경찰서,별량파출소,127.454148,34.8755267,전남 순천시 별량면 반곡길 2(봉림리 131-1)
전남청,순천경찰서,북문파출소,127.4849625,34.9648179,전남 순천시 중앙로 35(매곡동 422-6)
전남청,순천경찰서,삼산파출소,127.4829,34.9721679,전남 순천시 중앙로 478(가곡동 1002-14)
전남청,순천경찰서,서면파출소,127.4796673,35.0056867,전남 순천시 서면 동산길 16(동산리 379)
전남청,순천경찰서,송광파출소,127.2642471,34.9732832,전남 순천시 송광면 쌍향수길 1332(이읍리 1334-3)
전남청,순천경찰서,순천경찰서,127.482118,34.971683,전남 순천시 가곡동 425
전남청,순천경찰서,승주파출소,127.3889506,35.0144423,전남 순천시 승주읍 승주로 723-3 (서평리 396)
전남청,순천경찰서,역전파출소,127.5015168,34.9460867,전남 순천시 팔마로 183(조곡동 139-2)
전남청,순천경찰서,연향파출소,127.5180527,34.9472035,전남 순천시 번영길 58(연향동 1389-4)
전남청,순천경찰서,왕조지구대,127.5111782,34.9520778,전남 순천시  학동 2길 485(왕지동  867)
전남청,순천경찰서,주암파출소,127.2348375,35.07645,전남 순천시 주암면 동주로 2046(광천리 168)
전남청,순천경찰서,해룡파출소,127.5367893,34.9147996,전남 순천시 해룡면 기적의도서관 2길(상삼리 406-5)
전남청,순천경찰서,황전파출소,127.430225,35.1035321,전남 순천시 황전면 괴목길 97(괴목리 5)
전남청,여수경찰서,광무파출소,127.7274875,34.7537083,전남 여수시 좌수영로 150(연등동 731-4)
전남청,여수경찰서,남면파출소,127.7683654,34.5086921,전남 여수시 남면 금오로 870(우학리 693-1)
전남청,여수경찰서,남산파출소,127.7305876,34.7373612,전남 여수시 충무로 17(교동 599-40)
전남청,여수경찰서,돌산파출소,127.721775,34.6170154,전남 여수시 돌산읍 돌산로 1253-8(군내리 349)
전남청,여수경찰서,동문파출소,127.7450493,34.7390231,전남 여수시 이순신광장로 200-1(종화동 582)
전남청,여수경찰서,만흥파출소,127.7448109,34.7744517,전남 여수시 망양로 219(만흥동 95-6)
전남청,여수경찰서,미평파출소,127.7020151,34.7663021,전남 여수시 좌수영로 431(둔덕동 450-3)
전남청,여수경찰서,봉산파출소,127.7228875,34.7311179,전남 여수시 어항로 43(봉산동 278-3)
전남청,여수경찰서,삼산파출소,127.311337,34.025692,전남 여수시 삼산면 거문길 26-8(거문리 126)
전남청,여수경찰서,삼일파출소,127.6870399,34.8277519,전남 여수시 중흥1길 35(중흥동 601-5)
전남청,여수경찰서,소라파출소,127.6309959,34.7980216,전남 여수시 소라면 덕양로 452(덕양리 1306-3)
전남청,여수경찰서,신기파출소,127.6753178,34.7594942,전남 여수시 시전5길 8-4(신기동 93-2)
전남청,여수경찰서,쌍봉지구대,127.6648811,34.7635935,전남 여수시 흥국로 19(학동 34-7)
전남청,여수경찰서,여문파출소,127.7084524,34.7506543,전남 여수시 서동5길 21(여서동 381-1)
전남청,여수경찰서,여수경찰서,127.7404675,34.7409524,전남 여수시 고소동 343
전남청,여수경찰서,율촌파출소,127.5774738,34.8835364,전남 여수시 율촌면 율촌로 103(조화리 76)
전남청,여수경찰서,중앙파출소,127.7479407,34.7451529,전남 여수시 수정2길 14(수정동 467)
전남청,여수경찰서,화양파출소,127.613625,34.7084013,전남 여수시 화양면  나진길 14-12(나진리 468)
전남청,여수경찰서,화정파출소,127.6405246,34.61936,전남 여수시 화정면 백야2길 9(백야리 95-7)
전남청,영광경찰서,군남파출소,126.451525,35.241568,전남 군남면 천년로 837(포천리 384-43)
전남청,영광경찰서,낙월파출소,126.135837,35.201668,전남 낙월면 낙월길 76(상낙월리 443-3)
전남청,영광경찰서,대마파출소,126.5787713,35.3014349,전남 대마면 영장로 253(월산리 392-5)
전남청,영광경찰서,백수파출소,126.4239851,35.2809774,전남 백수읍 백수로10길 53(죽사리 412-2)
전남청,영광경찰서,법성파출소,126.444275,35.3627487,전남 법성면 법성리 연우로 8(707)
전남청,영광경찰서,염산파출소,126.3760161,35.218785,전남 염산면  천년로1길 53(봉남리 18-4)
전남청,영광경찰서,영광경찰서,126.5124768,35.2778293,전남 영광군 영광읍 무령리 203
전남청,영광경찰서,읍내지구대,126.5065149,35.2755961,전남 영광읍 천년로13길 29(남천리 118-9)
전남청,영광경찰서,홍농파출소,126.4452625,35.3954154,전남 영광군 홍농읍 상하리 266-3
전남청,영암경찰서,군서파출소,126.6314281,34.7619262,전남 영암군 군서면 왕인로 497(동구림리 51-14)
전남청,영암경찰서,삼호지구대,126.456375,34.7553667,전남 영암군 삼호읍 대불주거로 188(용앙리 1665-9)
전남청,영암경찰서,시종파출소,126.6106775,34.8690547,전남 영암군 시종면 고분로 11(만수리 914-8)
전남청,영암경찰서,신북파출소,126.6927442,34.8905958,전남 영암군 신북면 간은정로 35(월평리 165)
전남청,영암경찰서,영암경찰서,126.6990229,34.7977615,전남 영암군 영암읍 서남리 137
전남청,영암경찰서,읍내파출소,126.7006855,34.8037269,전남 영암군 영암읍 중앙로 80-6(역리 127-7)
전남청,영암경찰서,학산파출소,126.568035,34.7260716,전남 영암군 학산면 영산로 28(독천리 142)
전남청,완도경찰서,고금파출소,126.8016625,34.3958404,전남 완도군 고금면 고금동로2번길 16(농상리 440-4)
전남청,완도경찰서,군외파출소,126.6492104,34.3903627,전남 완도군 군외면 청해진서로2100번길 66(원동길 77-8)
전남청,완도경찰서,금당파출소,127.071925,34.4295846,전남 완도군 금당면 차우30번길 3-10 (차우리 5-2)
전남청,완도경찰서,금일파출소,127.029575,34.3485654,전남 완도군 금일읍 금일로 390번길 7-5(화목리 146-4)
전남청,완도경찰서,노화파출소,126.570125,34.1776429,전남 완도군 노화읍 이목길 29-9(이포길 695-2)
전남청,완도경찰서,보길파출소,126.5645625,34.1691096,전남 완도군 보길면 보길로 1-1(부황길 산 4-1)
전남청,완도경찰서,소안파출소,126.6514403,34.1735724,전남 완도군 소안면 비자39번길 33(비자리 1178-1)
전남청,완도경찰서,신지파출소,126.8264576,34.3339373,전남 완도군 신지면 신지로549번길 3(대곡리 1766-11)
전남청,완도경찰서,약산파출소,126.8985375,34.3937487,전남 완도군 약산면 약산로 369(장용리 917-2)
전남청,완도경찰서,완도경찰서,126.7304558,34.336287,전남 완도군 완도읍 죽청리 483-28
전남청,완도경찰서,읍내지구대,126.7418535,34.3170548,전남 완도군 완도읍 개포로 113(군내로 1256-12)
전남청,완도경찰서,청산파출소,126.8584708,34.1801416,전남 완도군 청산면 청산로 1613번길 17(도청리1140-2)
전남청,장성경찰서,북이파출소,126.8101572,35.4308925,전남 장성군 북이면 갈재로 3(사거리 654-8)
전남청,장성경찰서,북일파출소,126.8067875,35.3754571,전남 장성군 북일면 신흥로 410(신흥리 203-6)
전남청,장성경찰서,북하파출소,126.8819635,35.4075213,전남 장성군 북하면 백양로 896(약수리 387-2)
전남청,장성경찰서,삼계파출소,126.6655752,35.2590677,전남 장성군 삼계면 사창로 58(사창리 396)
전남청,장성경찰서,삼서파출소,126.6461069,35.2312666,전남 장성군 삼서 해삼로 1123-3(대곡리 824-5)
전남청,장성경찰서,읍내파출소,126.7807133,35.2992559,전남 전남 장성군 장성읍 역전로 80(영천리 1273)
전남청,장성경찰서,장성경찰서,126.7823131,35.2998475,전남 장성군 장성읍 영천리 1022-2
전남청,장성경찰서,진남파출소,126.8121375,35.2452763,전남 장성군 남면 못재로 93(분향리 358-4)
전남청,장흥경찰서,관산파출소,126.9377167,34.5641372,전남 장흥군 관산읍 관산로 101(죽교리 479-2)
전남청,장흥경찰서,대덕지구대,126.8885115,34.4992103,전남 장흥군 대덕읍 대대로 931(신월리 118)
전남청,장흥경찰서,안양파출소,126.9716875,34.6490987,전남 장흥군 안양면 남부관광로 734(운흥리 682-4)
전남청,장흥경찰서,용산파출소,126.9146551,34.6145064,전남 장흥군 용산면 장흥대로 2459(접정리 381-4)
전남청,장흥경찰서,읍내지구대,126.908375,34.6813513,전남 장흥군 장흥읍 동부로 2(건산리 720-10)
전남청,장흥경찰서,장평파출소,126.9743456,34.7748385,전남 장흥읍 장평면 장평중앙길 57(용강리 44-5)
전남청,장흥경찰서,장흥경찰서,126.8978094,34.6789042,전남 장흥군 장흥읍 동동리 281
전남청,장흥경찰서,회진파출소,126.9399309,34.4842646,전남 장흥군 회진면 회진로 438(회진리 943-8)
전남청,진도경찰서,고군파출소,126.3419993,34.492612,전남 진도군 고군면 진도대로(오산리 1223-12)
전남청,진도경찰서,군내파출소,126.2977274,34.5373887,전남 진도군 군내면 진도대로 7957(둔전리 1844-12)
전남청,진도경찰서,읍내파출소,126.2626445,34.4813539,전남 진도군 진도읍 남동3길 3(남동리 745-4)
전남청,진도경찰서,의신파출소,126.2798064,34.4404013,전남 진도군 의신면 돈지1길 29(돈지리 662-5)
전남청,진도경찰서,임회파출소,126.191325,34.4058487,전남 진도군 임회면 석교길 47-15(석교리 427-2)
전남청,진도경찰서,조도파출소,126.0505812,34.2988044,전남 진도군 조도면 창리길 11(창유리 216-4)
전남청,진도경찰서,지산파출소,126.1674923,34.424635,전남 진도군 지산면 인지인천1길 26(인지리 309-12)
전남청,진도경찰서,진도경찰서,126.2620108,34.4757356,전남 진도군 진도읍 남동리 453-14
전남청,함평경찰서,나산파출소,126.6097466,35.1131088,전남 함평군 나산면 나산길 84(삼축리 334-1)
전남청,함평경찰서,남부파출소,126.537875,35.0164917,전남 함평군 학교면 큰동네길 96(학교리 467-3)
전남청,함평경찰서,대동파출소,126.5311676,35.0684539,전남 함평군 대동면 대동길 5-8(향교리 863-3)
전남청,함평경찰서,서부파출소,126.4330501,35.141895,전남 함평군 손불면 손무로 734(대전리 189-3)
전남청,함평경찰서,월야파출소,126.6319179,35.1791862,전남 함평군 월야면 밀재로 1551(월야리 1115)
전남청,함평경찰서,읍내파출소,126.5265683,35.0584302,전남 함평군 함평읍 함장로 1202-16(기각리 151-4)
전남청,함평경찰서,함평경찰서,126.5153817,35.0653541,전남 함평군 함평읍 함평리 120
전남청,함평경찰서,해보파출소,126.6012957,35.1819687,전남 함평군 해보면 밀재로 1255(금덕리 364-1)
전남청,해남경찰서,마산파출소,126.5709498,34.6182921,전남 해남군 마산면 마산로 408-4(화내리637-2)
전남청,해남경찰서,문내파출소,126.3092375,34.5918818,전남 해남군 문내면 동헌길 36(동외리1139-2)
전남청,해남경찰서,북평파출소,126.6277995,34.4054526,전남 해남군 북평면 달량진길 42(남창리392-2)
전남청,해남경찰서,산이파출소,126.4472608,34.6445627,전남 해남군 산이면 비석길 105(초송리592-6)
전남청,해남경찰서,삼산파출소,126.609661,34.5212792,전남 해남군 삼산면 고산로 519(평활리 885)
전남청,해남경찰서,송지파출소,126.5192356,34.369254,전남 해남군 송지면 산정1길 104(산정리772-2)
전남청,해남경찰서,옥천파출소,126.6472314,34.5673653,전남 해남군 옥천면 해남로 397(영춘리540-1)
전남청,해남경찰서,읍내지구대,126.5995679,34.571902,전남 해남군 해남읍 중앙1로 142(고도리479-17)
전남청,해남경찰서,해남경찰서,126.6072368,34.5658483,전남 해남군 해남읍 해리 281-2
전남청,해남경찰서,현산파출소,126.5530178,34.4582784,전남 해남군 현산면 일평길 8(일평리831-11)
전남청,해남경찰서,화산파출소,126.5149081,34.491465,전남 해남군 화산면 남창로 1059(방축리342-2)
전남청,해남경찰서,화원파출소,126.3269716,34.6664755,전남 해남군 화원면 창룡길 5(신덕리190-5)
전남청,해남경찰서,황산파출소,126.4307765,34.575694,전남 해남군 황산면 시등로 124(남리31-5)
전남청,화순경찰서,능주파출소,126.9583125,34.9902179,전남 화순군 능주면 관동길 19(석고리 98-5)
전남청,화순경찰서,도곡파출소,126.9170875,34.9976263,전남 화순군 도곡면 지석로 1108(효산리 712-5)
전남청,화순경찰서,동면파출소,127.040883,35.0305842,전남 화순군 동면 충의로 77(장동리 345)
전남청,화순경찰서,동복파출소,127.1273238,35.070547,전남 화순군 동복면 복천길 33-12(천변리 35)
전남청,화순경찰서,사평파출소,127.094341,35.0075965,전남 화순군 남면 사호로 213(사평리 328-1)
전남청,화순경찰서,역전파출소,126.9619139,35.0521167,전남 화순군 화순읍 오성로 488(벽라리 502-4)
전남청,화순경찰서,읍내지구대,126.9849125,35.0620291,전남 화순군 화순읍 자치샘로 33(향청리 146-0)
전남청,화순경찰서,이양파출소,126.9891538,34.8915423,전남 화순군 이양면 이양로 133(오류리 660-2)
전남청,화순경찰서,화순경찰서,126.9847889,35.062354,전남 화순군 화순읍 향청리 146
전남청,전남청,전남청,126.4700437,34.8173448,전남 무안군 삼향읍 남악리 1443
전북청,고창경찰서,고창경찰서,126.6951643,35.4414473,전북 고창군 고창읍 보릿골로 175
전북청,고창경찰서,공음파출소,126.512225,35.3781404,전북 고창군 공음면 공음길 39-1
전북청,고창경찰서,대산파출소,126.6007669,35.3392226,전북 고창군 대산면 고산성로 4
전북청,고창경찰서,모양지구대,126.6953647,35.4274852,전북 고창군 고창읍 남구1길 14
전북청,고창경찰서,무장파출소,126.5584439,35.4184315,전북 고창군 무장면 무장읍성길 55
전북청,고창경찰서,부안파출소,126.670976,35.5133588,전북 고창군 부안면 복분자로 873
전북청,고창경찰서,성송파출소,126.646075,35.3649987,전북 고창군 성송면 대성로 777
전북청,고창경찰서,아산파출소,126.6358404,35.4398589,전북 고창군 아산면 녹두로 796
전북청,고창경찰서,해리파출소,126.5418771,35.4569895,전북 고창군 해리면 해리중앙로 49
전북청,고창경찰서,흥덕파출소,126.7019786,35.5212101,전북 고창군 흥덕면 선운대로 3759
전북청,군산경찰서,개복파출소,126.7130898,35.9853485,군산시 중정길 32
전북청,군산경찰서,개야도파출소,126.555188,36.034617,군산시 개야도2길 19
전북청,군산경찰서,개정파출소,126.7677101,35.9628525,군산시 번영로 459
전북청,군산경찰서,경장파출소,126.734888,35.9748003,군산시 조촌2길 92-2
전북청,군산경찰서,군산경찰서,126.7281509,35.9811993,군산시 구암3.1로 82
전북청,군산경찰서,나운지구대,126.69605,35.9672513,군산시 대학로 293
전북청,군산경찰서,나포파출소,126.831525,36.0311333,군산시 십자들로 644
전북청,군산경찰서,대야파출소,126.8098316,35.9457722,군산시 만자로 10
전북청,군산경찰서,비응파출소,126.5661076,35.9639281,군산시 요죽안2길 31
전북청,군산경찰서,서수파출소,126.8753243,35.9829683,군산시 항쟁로 191
전북청,군산경찰서,서해지구대,126.6575833,35.9573347,전라북도 군산시 산북동 2479
전북청,군산경찰서,선유도파출소,126.4144322,35.8135168,군산시 선유북길 70-2
전북청,군산경찰서,성산파출소,126.7841,35.9905679,군산시 동군산로 25
전북청,군산경찰서,수송지구대,126.7158273,35.975025,군산시 월명로 345
전북청,군산경찰서,어청도파출소,125.97915,36.121215,군산시 어청도길 98
전북청,군산경찰서,옥구파출소,126.6859315,35.9233398,군산시 대학로 806
전북청,군산경찰서,옥산파출소,126.749,35.9421966,군산시 옥산로 236
전북청,군산경찰서,옥서파출소,126.646575,35.9266596,군산시 옥구저수지로 182
전북청,군산경찰서,은파지구대,126.704725,35.9592513,군산시 백토로 221
전북청,군산경찰서,임피파출소,126.8513016,35.9841594,군산시 서원석공로 610
전북청,군산경찰서,중앙파출소,126.726476,35.983574,군산시 서래안2길 24
전북청,군산경찰서,회현파출소,126.7560875,35.913417,군산시 회현로 173
전북청,김제경찰서,공덕파출소,126.9297845,35.8748068,김제시 공덕면 유강로 221
전북청,김제경찰서,금구파출소,127.0102294,35.7757948,김제시 금구면 봉두로 77
전북청,김제경찰서,금산파출소,126.9940125,35.7164179,김제시 금산면 원평로 85
전북청,김제경찰서,김제경찰서,126.89675,35.79815,김제시 중앙로 213
전북청,김제경찰서,만경파출소,126.8193455,35.8540651,김제시 만경읍 두내산로 53
전북청,김제경찰서,백구파출소,126.9678679,35.8934891,김제시 백구면 번영로 2503
전북청,김제경찰서,백산파출소,126.8932516,35.8285024,김제시 백산로 52-1
전북청,김제경찰서,봉남파출소,126.9627095,35.753447,김제시 봉남면 봉남로 415
전북청,김제경찰서,신풍지구대,126.8971394,35.8036474,김제시 동서로 278
전북청,김제경찰서,용지파출소,126.9549451,35.8530759,김제시 용지면 용지로 447
전북청,김제경찰서,월촌지구대,126.8730422,35.7854328,김제시 벽골제로 837
전북청,김제경찰서,죽산파출소,126.8144107,35.7689841,김제시 죽산면 죽산로 119-7
전북청,김제경찰서,진봉파출소,126.7655263,35.8583648,김제시 진봉면 지평선로 1748
전북청,남원경찰서,금지파출소,127.3049625,35.3566571,남원시 금지면 요천로 527
전북청,남원경찰서,남원경찰서,127.3732625,35.4140071,남원시 교룡로 185
전북청,남원경찰서,대강파출소,127.2286625,35.3489821,남원시 대강면 섬진로 885
전북청,남원경찰서,도통지구대,127.4098388,35.4242031,남원시 요천로 1812
전북청,남원경찰서,보절파출소,127.4018858,35.5130917,남원시 보절면 신흥2길 11
전북청,남원경찰서,사매파출소,127.3600909,35.4990344,남원시 사매면 덕오로 100
전북청,남원경찰서,산내파출소,127.6282625,35.4201096,남원시 산내면 대정길 119
전북청,남원경찰서,송동파출소,127.3366011,35.3548164,남원시 송동면 송기길 58
전북청,남원경찰서,아영파출소,127.6117294,35.5072294,남원시 아영면 아백로 363
전북청,남원경찰서,운봉파출소,127.5302955,35.4360834,남원시 운봉읍 운성로 30
전북청,남원경찰서,인월파출소,127.6013566,35.4606688,남원시 인월면 인월로 56
전북청,남원경찰서,중앙지구대,127.3805625,35.4118821,남원시 충정로 43
전북청,무주경찰서,구천파출소,127.775688,35.900457,무주군 설천면 구천동1로 160
전북청,무주경찰서,무주경찰서,127.6701125,36.0039,무주군 무주읍 한풍루로 408
전북청,무주경찰서,무풍파출소,127.8477376,35.9693534,무주군 무풍면 현내로 203
전북청,무주경찰서,부남파출소,127.5597095,35.9711985,무주군 부남면 부남로 856
전북청,무주경찰서,설천파출소,127.784738,36.011883,무주군 설천면 무설로 1549
전북청,무주경찰서,안성파출소,127.6542394,35.8657247,무주군 안성면 안성로 274
전북청,무주경찰서,적상파출소,127.6593633,35.9443456,무주군 적상면 적상산로 37
전북청,무주경찰서,주계파출소,127.6673875,36.0075083,무주군 무주읍 적천로 367
전북청,부안경찰서,격포파출소,126.4722594,35.6260956,변산면 격포로 180
전북청,부안경찰서,계화파출소,126.6986844,35.7615498,계화면 간재로 399
전북청,부안경찰서,보안파출소,126.6686411,35.6114919,보안면 부안로 1154
전북청,부안경찰서,부안경찰서,126.7211455,35.7317042,부안군 행안면 염소로 33
전북청,부안경찰서,상서파출소,126.6776133,35.6856347,상서면 부안로 1991
전북청,부안경찰서,서림지구대,126.7363441,35.7318294,부안읍 석정로 154
전북청,부안경찰서,위도파출소,126.2953643,35.6045862,위도면 개들넘길 5
전북청,부안경찰서,주산파출소,126.7150601,35.6749034,주산면 선돌로 325
전북청,부안경찰서,줄포파출소,126.6761034,35.5893773,줄포면 줄포로1길 6-4
전북청,부안경찰서,진서파출소,126.6099307,35.587713,진서면 청자로 966
전북청,부안경찰서,하서파출소,126.6605875,35.7144346,하서면 하서길 48
전북청,순창경찰서,구림파출소,127.1015166,35.4521946,순창군 구림면 구림로 469
전북청,순창경찰서,남계파출소,127.1446396,35.3693541,순창군 순창읍 남계로 30
전북청,순창경찰서,동계파출소,127.237438,35.43876,순창군 동계면 충효로 347
전북청,순창경찰서,복흥파출소,126.930625,35.4313846,순창군 복흥면 추령로 1147
전북청,순창경찰서,순창경찰서,127.1363505,35.3770877,순창군 순창읍 장류로 311
전북청,순창경찰서,순화파출소,127.1390764,35.3766456,순창군 순창읍 장류로 338
전북청,순창경찰서,쌍치파출소,127.0013917,35.5001019,순창군 쌍치면 쌍계로 25
전북청,순창경찰서,적성파출소,127.2091125,35.3974154,순창군 적성면 적성로 143
전북청,순창경찰서,팔덕파출소,127.0967811,35.3918847,순창군 팔덕면 강천로 334
전북청,완주경찰서,경천파출소,127.2517999,36.0222695,완주군 경천면 대둔산로 259
전북청,완주경찰서,고산파출소,127.2072592,35.9750499,완주군 고산면 고산로 939
전북청,완주경찰서,구이파출소,127.1197576,35.7336191,완주군 구이면 구이로 1501-1
전북청,완주경찰서,봉동파출소,127.1679875,35.9395429,완주군 봉동읍 동서로 145
전북청,완주경찰서,삼례파출소,127.0704452,35.9088145,완주군 삼례읍 역전로 29
전북청,완주경찰서,상관파출소,127.2088125,35.769675,완주군 상관면 신리로 83
전북청,완주경찰서,소양파출소,127.2330595,35.8554582,완주군 소양면 소양로 228
전북청,완주경찰서,완주경찰서,127.1673105,35.9274059,완주군 봉동읍 봉동로 28
전북청,완주경찰서,용진파출소,127.156275,35.8825821,완주군 용진면 완주로 198
전북청,완주경찰서,운주파출소,127.2778604,36.093058,완주군 운주면 운주로 120
전북청,완주경찰서,이서파출소,127.0219896,35.820264,완주군 이서면 이서로 51
전북청,완주경찰서,화산파출소,127.2006375,36.0340083,완주군 화산면 화산로 860
전북청,익산경찰서,금마파출소,127.0529822,35.9914202,익산시 금마길 56-1
전북청,익산경찰서,낭산파출소,127.0108589,36.078216,익산시 함낭로 957
전북청,익산경찰서,망성파출소,127.0188566,36.1378521,익산시 무네미길 94
전북청,익산경찰서,부송팔봉지구대,126.9846146,35.9587234,익산시 무왕로 324
전북청,익산경찰서,삼기파출소,126.98065,36.021875,익산시 황금로 475
전북청,익산경찰서,성당파출소,126.9381125,36.0871821,익산시 성당로 164
전북청,익산경찰서,신동지구대,126.9541173,35.9644222,익산시 익산대로 64길 34
전북청,익산경찰서,여산파출소,127.0851548,36.0585404,익산시 가람로 376
전북청,익산경찰서,오산파출소,126.913975,35.9377513,익산시 평동로 302
전북청,익산경찰서,왕궁파출소,127.0893169,35.9668908,익산시 왕궁로 537
전북청,익산경찰서,용동파출소,126.9927591,36.1100942,익산시 용동1길 80-29
전북청,익산경찰서,용안파출소,126.9539883,36.1174695,익산시 강변로 1371
전북청,익산경찰서,웅포파출소,126.8765,36.06375,익산시 곰개길 4
전북청,익산경찰서,익산경찰서,126.9399125,35.9538513,익산시 배산로165-12
전북청,익산경찰서,중앙지구대,126.9548512,35.9419225,익산시 중앙로7길 2-9
